ep:5, reward:27.0, epsilon:95.00, lr:0.0120, loss:0.0000, val_loss:0.0000
ep:10, reward:33.8, epsilon:95.00, lr:0.0120, loss:0.0000, val_loss:0.0000
ep:15, reward:25.8, epsilon:95.00, lr:0.0120, loss:0.0000, val_loss:0.0000
ep:20, reward:19.6, epsilon:95.00, lr:0.0120, loss:0.0000, val_loss:0.0000
ep:25, reward:28.8, epsilon:95.00, lr:0.0120, loss:0.0000, val_loss:0.0000
ep:30, reward:23.0, epsilon:95.00, lr:0.0120, loss:0.0000, val_loss:0.0000
ep:35, reward:20.0, epsilon:95.00, lr:0.0120, loss:0.0000, val_loss:0.0000
ep:40, reward:21.8, epsilon:94.45, lr:0.0120, loss:63.8143, val_loss:33.5764
ep:45, reward:20.6, epsilon:93.90, lr:0.0120, loss:55.0595, val_loss:34.3479
ep:50, reward:22.8, epsilon:93.35, lr:0.0120, loss:60.9503, val_loss:50.8352
ep:55, reward:25.8, epsilon:92.80, lr:0.0120, loss:67.3879, val_loss:69.3950
ep:60, reward:21.4, epsilon:92.25, lr:0.0120, loss:61.4766, val_loss:200.5813
ep:65, reward:23.2, epsilon:91.70, lr:0.0120, loss:65.4529, val_loss:38.2678
ep:70, reward:15.8, epsilon:91.15, lr:0.0119, loss:69.8007, val_loss:98.7506
ep:75, reward:27.4, epsilon:90.60, lr:0.0118, loss:72.1409, val_loss:92.2764
ep:80, reward:21.2, epsilon:90.05, lr:0.0117, loss:81.4987, val_loss:68.2136
ep:85, reward:27.6, epsilon:89.50, lr:0.0116, loss:76.7101, val_loss:138.9743
ep:90, reward:19.8, epsilon:88.95, lr:0.0115, loss:77.9602, val_loss:104.6069
ep:95, reward:16.8, epsilon:88.40, lr:0.0114, loss:79.8263, val_loss:81.9715
ep:100, reward:24.8, epsilon:87.85, lr:0.0113, loss:83.6038, val_loss:126.1165
ep:105, reward:17.8, epsilon:87.30, lr:0.0112, loss:84.2149, val_loss:123.9778
ep:110, reward:31.0, epsilon:86.75, lr:0.0111, loss:78.7528, val_loss:98.4595
ep:115, reward:35.0, epsilon:86.20, lr:0.0110, loss:95.0748, val_loss:62.2571
ep:120, reward:21.0, epsilon:85.65, lr:0.0109, loss:81.5120, val_loss:73.2601
ep:125, reward:19.4, epsilon:85.10, lr:0.0108, loss:78.5136, val_loss:91.3269
ep:130, reward:27.2, epsilon:84.55, lr:0.0107, loss:83.8265, val_loss:54.5777
ep:135, reward:20.2, epsilon:84.00, lr:0.0106, loss:113.0991, val_loss:136.8148
ep:140, reward:23.8, epsilon:83.45, lr:0.0105, loss:95.2762, val_loss:61.7688
ep:145, reward:22.0, epsilon:82.90, lr:0.0104, loss:105.2697, val_loss:67.6572
ep:150, reward:19.6, epsilon:82.35, lr:0.0103, loss:92.7044, val_loss:70.8296
ep:155, reward:26.2, epsilon:81.80, lr:0.0102, loss:81.5813, val_loss:71.7228
ep:160, reward:23.0, epsilon:81.25, lr:0.0101, loss:87.9226, val_loss:130.4793
ep:165, reward:21.6, epsilon:80.70, lr:0.0100, loss:80.9567, val_loss:156.9739
ep:170, reward:19.8, epsilon:80.15, lr:0.0099, loss:91.7471, val_loss:47.2973
ep:175, reward:33.0, epsilon:79.60, lr:0.0098, loss:94.4332, val_loss:23.3499
ep:180, reward:25.0, epsilon:79.05, lr:0.0097, loss:87.0769, val_loss:141.8828
ep:185, reward:20.6, epsilon:78.50, lr:0.0096, loss:95.2137, val_loss:136.0038
ep:190, reward:18.8, epsilon:77.95, lr:0.0095, loss:105.3165, val_loss:44.1685
ep:195, reward:28.4, epsilon:77.40, lr:0.0094, loss:81.6859, val_loss:66.4942
ep:200, reward:32.2, epsilon:76.85, lr:0.0093, loss:103.1508, val_loss:95.9989
ep:205, reward:36.6, epsilon:76.30, lr:0.0092, loss:84.6155, val_loss:88.0522
ep:210, reward:34.4, epsilon:75.75, lr:0.0091, loss:99.6749, val_loss:113.2529
ep:215, reward:18.0, epsilon:75.20, lr:0.0090, loss:92.1572, val_loss:102.7368
ep:220, reward:25.2, epsilon:74.65, lr:0.0089, loss:82.7065, val_loss:113.8257
ep:225, reward:34.4, epsilon:74.10, lr:0.0088, loss:89.1387, val_loss:116.8642
ep:230, reward:20.0, epsilon:73.55, lr:0.0087, loss:100.6145, val_loss:80.6833
ep:235, reward:36.2, epsilon:73.00, lr:0.0086, loss:85.8152, val_loss:63.4543
ep:240, reward:22.2, epsilon:72.45, lr:0.0085, loss:85.7382, val_loss:94.3445
ep:245, reward:18.8, epsilon:71.90, lr:0.0084, loss:72.6283, val_loss:150.0261
ep:250, reward:35.4, epsilon:71.35, lr:0.0083, loss:83.0761, val_loss:99.5530
ep:255, reward:48.8, epsilon:70.80, lr:0.0082, loss:69.6955, val_loss:81.2080
ep:260, reward:37.4, epsilon:70.25, lr:0.0081, loss:64.0130, val_loss:56.6507
ep:265, reward:16.6, epsilon:69.70, lr:0.0080, loss:69.2095, val_loss:65.2418
ep:270, reward:41.2, epsilon:69.15, lr:0.0079, loss:63.5405, val_loss:86.3789
ep:275, reward:46.2, epsilon:68.60, lr:0.0078, loss:84.8010, val_loss:63.6929
ep:280, reward:26.2, epsilon:68.05, lr:0.0077, loss:67.2793, val_loss:95.7937
